date,price
2020-01-01,1.0031723760053017
2020-01-02,1.0033463682511732
2020-01-03,1.0024337376043237
2020-01-04,1.0001299406216881
2020-01-05,1.0011328053531696
2020-01-06,1.0005001016376387
2020-01-07,0.9995427434685223
2020-01-08,0.9991398120540471
2020-01-09,0.9963422485458072
2020-01-10,1.0004192458659897
2020-01-11,1.0028003486908554
2020-01-12,0.9978451372823341
2020-01-13,0.999948827900381
2020-01-14,0.9988351849893212
2020-01-15,0.9999219665073306
2020-01-16,1.0006294830616826
2020-01-17,1.0003777784150112
2020-01-18,0.9977243470840421
2020-01-19,0.9998060330031416
2020-01-20,0.9985723594637921
2020-01-21,0.9993678027793242
2020-01-22,0.9993263708301796
2020-01-23,1.0021384322391766
2020-01-24,1.0018182627068517
2020-01-25,1.0011238460704248
2020-01-26,1.0006639088536755
2020-01-27,1.0021076863369747
2020-01-28,1.000433419436237
2020-01-29,1.001122451694941
2020-01-30,1.0030732387476213
2020-01-31,1.007384162924156
2020-02-01,0.9975905511460726
2020-02-02,1.000172262653952
2020-02-03,1.0017872529153813
2020-02-04,1.0033354568085155
2020-02-05,1.0026668839618669
2020-02-06,1.0001499845462867
2020-02-07,1.002281050637337
2020-02-08,1.0012945855248585
2020-02-09,0.9985122982711507
2020-02-10,1.0010865234703594
2020-02-11,1.000559511003189
2020-02-12,0.9960673261023982
2020-02-13,0.9979514058354851
2020-02-14,0.9995124263994807
2020-02-15,0.9968515754411725
2020-02-16,0.999290541644035
2020-02-17,0.9972443872970812
2020-02-18,1.0004951727755653
2020-02-19,0.9965722330824638
2020-02-20,0.9997701722419267
2020-02-21,0.99972217796049
2020-02-22,0.997794414961608
2020-02-23,0.9987065824140435
2020-02-24,0.995674907350327
2020-02-25,1.0000981120163825
2020-02-26,1.0006108114692402
2020-02-27,1.00117595994388
2020-02-28,1.0023953620986088
2020-02-29,0.9972099815214216
2020-03-01,0.9982437635694686
2020-03-02,1.0033074513914941
2020-03-03,1.000198808887739
2020-03-04,1.000404484476879
2020-03-05,1.0010607136404595
2020-03-06,0.9990746483863838
2020-03-07,0.9981382957729691
2020-03-08,1.0006787187546513
2020-03-09,1.0014391268876024
2020-03-10,1.0007510512555875
2020-03-11,1.0016436965091318
2020-03-12,1.001603710581512
2020-03-13,1.0047283778353517
2020-03-14,0.9983402567546711
2020-03-15,1.0039544686054684
2020-03-16,1.0036785422998418
2020-03-17,1.0047372892722273
2020-03-18,0.9964594029784715
2020-03-19,0.9985604671250208
2020-03-20,0.9961854943476488
2020-03-21,1.0037029706564846
2020-03-22,1.0012574363978322
2020-03-23,0.9993763519624596
2020-03-24,0.9963952840323843
2020-03-25,0.9973876975061845
2020-03-26,0.999641368352244
2020-03-27,0.9996340594793864
2020-03-28,0.999561421375461
2020-03-29,1.0011367944186775
2020-03-30,0.9971307824656744
2020-03-31,0.9961179531386765
2020-04-01,0.9976921690131064
2020-04-02,1.004222859468392
2020-04-03,1.0000815477034508
2020-04-04,0.9985925985279768
2020-04-05,0.9987349573962893
2020-04-06,0.998677275769821
2020-04-07,1.0006047949357366
2020-04-08,1.0006717615641718
2020-04-09,0.998117215340145
2020-04-10,0.9985916171892774
2020-04-11,0.9999070127774103
2020-04-12,1.0002455159354662
2020-04-13,0.9972226996887402
2020-04-14,0.9990078191203117
2020-04-15,1.0003597136977505
2020-04-16,0.9990579550952902
2020-04-17,0.9957025952392343
2020-04-18,0.9951787311828305
2020-04-19,0.9983284211847373
2020-04-20,0.9985567190414987
2020-04-21,0.9997959263158033
2020-04-22,0.9978405835771356
2020-04-23,0.9987640920170542
2020-04-24,0.9969715576564201
2020-04-25,0.9989058547321008
2020-04-26,1.0003929300317305
2020-04-27,1.0016644448400955
2020-04-28,0.9999003109610604
2020-04-29,0.9981295717230332
2020-04-30,1.0013554916095526
2020-05-01,0.9986108447826212
2020-05-02,0.997508088505031
2020-05-03,0.9992169585403311
2020-05-04,1.0000801583336454
2020-05-05,0.9994980599431069
2020-05-06,1.0027353121203197
2020-05-07,0.9902590523189618
2020-05-08,0.9996850398559134
2020-05-09,0.9958660723562558
2020-05-10,0.9980518561448015
2020-05-11,1.0009524586031848
2020-05-12,0.9968589434492247
2020-05-13,0.9984829877834487
2020-05-14,0.9992437824780578
2020-05-15,0.9981332857302605
2020-05-16,1.0005141192915261
2020-05-17,0.997223872438163
2020-05-18,1.0005186775938009
2020-05-19,0.998573387540663
2020-05-20,0.9993991193056524
2020-05-21,0.999438009604905
2020-05-22,0.9990136427302023
2020-05-23,0.9983701167026927
2020-05-24,0.9992764191847568
2020-05-25,0.9956177792820147
2020-05-26,0.9984167638196215
2020-05-27,0.9999543465724609
2020-05-28,1.0009183384151248
2020-05-29,0.9987329129829876
2020-05-30,0.9995545855703174
2020-05-31,1.0015957888673344
2020-06-01,1.0027976722856158
2020-06-02,0.9993749786393998
2020-06-03,1.0001876406592345
2020-06-04,1.001518690950732
2020-06-05,1.0007186438107143
2020-06-06,0.9954749922781776
2020-06-07,1.0003701714416262
2020-06-08,1.0001257855677799
2020-06-09,1.002108355464714
2020-06-10,1.000316340614444
2020-06-11,0.9990052123962311
2020-06-12,1.0016930605134697
2020-06-13,1.0012748898740342
2020-06-14,1.0003001400679197
2020-06-15,0.999952285348053
2020-06-16,0.999502716937419
2020-06-17,1.0001893494657992
2020-06-18,1.0011249317112763
2020-06-19,1.000654993176138
2020-06-20,1.0018502293316303
2020-06-21,1.0005186965073836
2020-06-22,1.000664195907792
2020-06-23,0.999796238580518
2020-06-24,1.0007887532277406
