,DateTime,Estimated TWh per Year,Minimum TWh per Year
121,2017-06-11,14.911539290940016,5.183996001667692
122,2017-06-12,14.6742302551783,4.990732992833592
123,2017-06-13,14.710701217138416,5.081680291108461
124,2017-06-14,14.434346086039415,4.916838312985257
125,2017-06-15,14.15035921924199,4.87704886999
126,2017-06-16,13.886351304782243,4.803154190141665
127,2017-06-17,14.013877291754872,5.158798117921188
128,2017-06-18,13.925263885703634,5.149469695929235
129,2017-06-19,13.867197385755652,5.197149970891538
130,2017-06-20,13.894981011847063,5.012388905412598
131,2017-06-21,14.293346436492431,5.203110005261827
132,2017-06-22,13.956382629961972,5.1852299021509625
133,2017-06-23,13.87520515763041,4.988548767931444
134,2017-06-24,13.985242521442556,5.125629558448076
135,2017-06-25,14.010438444740805,5.185229902150962
136,2017-06-26,14.016467810817948,5.3819110363704805
137,2017-06-27,13.908985398673822,4.917028355487979
138,2017-06-28,13.865891221457728,4.869348080525672
139,2017-06-29,13.817345603328222,4.827627839933654
140,2017-06-30,13.718672128360629,4.899148252377116
141,2017-07-01,13.655529392456776,5.031061933580758
142,2017-07-02,13.667125527052862,5.127490252163076
143,2017-07-03,13.962968590262417,5.762491938484195
144,2017-07-04,14.226136272854118,6.136371436037757
145,2017-07-05,14.299971142921493,6.029548722451029
146,2017-07-06,14.538845759219042,5.809968700078302
147,2017-07-07,14.545801485119512,5.47169677372032
148,2017-07-08,14.317897943537051,5.26398594174612
149,2017-07-09,14.345517044472974,5.34113567933654
150,2017-07-10,14.42840050335589,5.574948149033727
151,2017-07-11,14.80735533391915,5.639561037928038
152,2017-07-12,14.89625148120058,5.614127058502627
153,2017-07-13,14.703251356413974,5.620061653701892
154,2017-07-14,14.64606842012096,5.686190000207961
155,2017-07-15,14.574520759827536,5.742059846325018
156,2017-07-16,14.489038499152684,5.82165109151535
157,2017-07-17,14.555818731525283,5.885408507907982
158,2017-07-18,14.558630135888478,5.920934445676666
159,2017-07-19,14.594083674488813,5.896520733394534
160,2017-07-20,14.532935071786278,5.926260424758008
161,2017-07-21,14.49193564771818,5.933912352238053
162,2017-07-22,14.548439923929758,6.026134504667535
163,2017-07-23,14.619326619275446,6.113720871050663
164,2017-07-24,14.709909817313635,6.196494799720428
165,2017-07-25,14.684037554278188,6.314880767469046
166,2017-07-26,14.633037966557064,6.4563664362417885
167,2017-07-27,14.705536296921528,6.52662802685682
168,2017-07-28,14.764987946286109,6.514871293867995
169,2017-07-29,14.868717484166533,6.474267981525367
170,2017-07-30,14.923478445870424,6.49570803064046
171,2017-07-31,14.957510166635917,6.548384474547358
172,2017-08-01,15.048474220119587,6.551966688477607
173,2017-08-02,15.132729252032542,6.493446273823443
174,2017-08-03,15.211764649528796,6.451325146258447
175,2017-08-04,15.311371867721377,6.489630529347444
176,2017-08-05,15.417896521607563,6.512271168682305
177,2017-08-06,15.46124651159733,6.496834369135812
178,2017-08-07,15.436380626899828,6.542115647805534
179,2017-08-08,15.422929675215045,6.609008445840358
180,2017-08-09,15.429301793915128,6.694425403330976
181,2017-08-10,15.405256821960808,6.730024236554511
182,2017-08-11,15.494848750689073,6.75399020011264
183,2017-08-12,15.655121543920878,6.806420848295601
184,2017-08-13,15.767927478288874,6.77478475789182
185,2017-08-14,15.9142454380127,6.646460533551447
186,2017-08-15,16.01642537504135,6.574967392017809
187,2017-08-16,15.98617455543828,6.4866051772286095
188,2017-08-17,16.022572214431356,6.498894454953541
189,2017-08-18,16.041192699171656,6.463550365463655
190,2017-08-19,15.95657047967922,6.484535918598279
191,2017-08-20,16.05656651246375,6.572896142322999
192,2017-08-21,16.101027176212334,6.754034600958689
193,2017-08-22,16.02812574654674,6.841290321886852
194,2017-08-23,16.050032913634446,6.839081316293737
195,2017-08-24,16.149576221397126,6.63706667384566
196,2017-08-25,16.224660431957094,6.636170100119285
197,2017-08-26,16.25491286030933,6.428745757444945
198,2017-08-27,16.30375079887168,6.273182864379306
199,2017-08-28,16.361553174512057,5.864537686651185
200,2017-08-29,16.224043492719503,5.567788543737573
201,2017-08-30,16.24774286477643,5.483495208592174
202,2017-08-31,16.374100160322705,5.597553355162885
203,2017-09-01,16.368440089652957,5.616679391683944
204,2017-09-02,16.25878942149966,5.818565332739551
205,2017-09-03,16.362412825489276,6.088454959203368
206,2017-09-04,16.32732552219343,6.445474307596441
207,2017-09-05,16.546497279998274,7.087015897932327
208,2017-09-06,16.64771160765294,7.73335036959795
209,2017-09-07,16.643855939140455,7.849169890946391
210,2017-09-08,16.69304177538342,7.893418892025473
211,2017-09-09,16.697221328746952,8.160968484487768
212,2017-09-10,16.569972386061302,8.354811336748861
213,2017-09-11,16.65115696623644,8.495542847650187
214,2017-09-12,16.731554052108326,8.561466786415584
215,2017-09-13,16.802627385584923,8.576737560149219
216,2017-09-14,16.859033975960457,8.698559949647315
217,2017-09-15,16.945574633827466,8.916277293774263
218,2017-09-16,17.075445042463283,8.942531774793808
219,2017-09-17,17.16357787218019,8.9762387209985
220,2017-09-18,17.3017089837808,8.99282705366923
221,2017-09-19,17.43745138449459,9.076115107529878
222,2017-09-20,17.544211065519963,9.221437238875255
223,2017-09-21,17.680440124012517,9.461806362816487
224,2017-09-22,17.773969886976406,9.455305108913716
225,2017-09-23,17.907047826543952,9.423781277786546
226,2017-09-24,18.000538007084202,9.430015764724889
227,2017-09-25,18.13577273380346,9.615419707847938
228,2017-09-26,18.27367964542812,9.780133783428331
229,2017-09-27,18.38147911533956,9.802294778522676
230,2017-09-28,18.53097741291944,9.637996958224749
231,2017-09-29,18.640419652752147,9.643780016671991
232,2017-09-30,18.791896339859765,9.65328351840184
233,2017-10-01,18.90449578942468,9.683526364310795
234,2017-10-02,19.05812323486773,9.65111689758334
235,2017-10-03,19.210547766159905,9.826947122796296
236,2017-10-04,19.323687922647125,10.047758895787265
237,2017-10-05,19.477303937637647,10.355582883488358
238,2017-10-06,19.591988590826155,10.67557807138789
239,2017-10-07,19.750245310996203,11.09707519913102
240,2017-10-08,19.870015802195173,11.303703718842357
241,2017-10-09,20.033618288380783,11.21685034479806
242,2017-10-10,20.170783091216908,10.899216083273911
243,2017-10-11,20.33135328940421,10.719011569493803
244,2017-10-12,20.516589162621504,10.549903057315548
245,2017-10-13,20.66887134763711,10.343116552306164
246,2017-10-14,20.871563561580405,10.063500627500936
247,2017-10-15,21.03343751648383,9.82867888415549
248,2017-10-16,21.24004440326983,9.912917437719765
249,2017-10-17,21.39373572916116,9.946726397971194
250,2017-10-18,21.593369736252924,10.06140324921857
251,2017-10-19,21.75271441926066,10.164932515496488
252,2017-10-20,21.96502961176128,10.229318640191392
253,2017-10-21,22.134801985577894,10.156809179530589
254,2017-10-22,22.345027507777782,10.302777091550364
255,2017-10-23,22.504197164703687,10.361076208480924
256,2017-10-24,22.70695634192701,10.549131807764711
257,2017-10-25,22.910327494230497,10.501538441865575
258,2017-10-26,23.07236158110276,10.472823604641594
259,2017-10-27,23.27889856379068,10.578094245640004
260,2017-10-28,23.43290984685457,10.90237667757311
261,2017-10-29,23.646575055165076,11.579430646619189
262,2017-10-30,23.81760476133637,12.238897876658651
263,2017-10-31,24.053521457801956,12.43421509767836
264,2017-11-01,24.250117447969988,12.5920213648478
265,2017-11-02,24.515027997892663,12.620767253793224
266,2017-11-03,24.73412895660636,12.610526481627788
267,2017-11-04,25.021384218756737,12.55429097699489
268,2017-11-05,25.254648349530672,11.99388519620986
269,2017-11-06,25.54086870456188,11.414448776166966
270,2017-11-07,25.756664015447463,11.240189709072345
271,2017-11-08,26.04641977378976,11.23500701543908
272,2017-11-09,26.274397198128053,11.363968745192892
273,2017-11-10,26.557763156693948,11.46522510695533
274,2017-11-11,26.776967729230805,11.459722384608249
275,2017-11-12,27.054336302061454,11.586802771294913
276,2017-11-13,27.282116248355027,12.080855257586986
277,2017-11-14,27.601100435122262,12.451569643148986
278,2017-11-15,27.890875951291918,12.715178714498752
279,2017-11-16,28.24771555341544,12.533736424673206
280,2017-11-17,28.47589348304352,12.385967853911874
281,2017-11-18,28.67077633760865,12.24447934255534
282,2017-11-19,28.85578232914796,11.996753341188924
283,2017-11-20,29.051964307385976,11.585926791466546
284,2017-11-21,29.24363594379145,11.33946010200884
285,2017-11-22,29.517921386865897,11.289929460566736
286,2017-11-23,29.863623398860856,11.584055078211838
287,2017-11-24,30.133148615201943,11.907288905587963
288,2017-11-25,30.156056616306262,12.139599794919778
289,2017-11-26,30.13797038547829,12.265144375914272
290,2017-11-27,30.22558991408404,12.289107177640728
291,2017-11-28,30.24543329753205,12.26295329213662
292,2017-11-29,30.28689413033803,12.17277327922866
293,2017-11-30,30.59224177004916,12.09559908446723
294,2017-12-01,30.989877428946794,12.023527778622029
295,2017-12-02,31.048918908195592,12.020032069666732
296,2017-12-03,31.25290254698089,12.203645152442832
297,2017-12-04,31.60244980643391,12.31670069237468
298,2017-12-05,31.960576247509504,12.46179243278292
299,2017-12-06,32.362586123887,12.563757248500668
300,2017-12-07,32.55594227190911,12.686544833022754
301,2017-12-08,32.529601017165795,12.700994152543252
302,2017-12-09,32.56173370320757,13.075506117942728
303,2017-12-10,32.564964716363725,13.263747941123034
304,2017-12-11,32.68430854025708,13.343572295738518
305,2017-12-12,32.71456322534742,13.533360828744662
306,2017-12-13,32.728476819810176,13.746953996553572
307,2017-12-14,33.17569184355752,13.96248474393409
308,2017-12-15,33.73385252914148,14.227669633340474
309,2017-12-16,34.34173602125865,14.242313019778148
310,2017-12-17,34.96011724972808,14.431053767127594
311,2017-12-18,34.86295718068446,14.67904768795716
312,2017-12-19,35.13674530950567,14.766464697438645
313,2017-12-20,35.76707866496695,14.822561977972464
314,2017-12-21,36.318431676871846,15.361404292280309
315,2017-12-22,36.74936696818017,15.765201031466065
316,2017-12-23,37.01936157430553,15.878954286785964
317,2017-12-24,37.1260398221246,15.819931118148236
318,2017-12-25,37.169979205100304,15.809386777752204
319,2017-12-26,37.156117427126624,15.956015007128787
320,2017-12-27,37.10824156229533,16.05069011149459
321,2017-12-28,36.94876778066951,15.620824779317475
322,2017-12-29,36.80656014676876,15.342379366574496
323,2017-12-30,36.63191950601574,15.31459310477623
324,2017-12-31,36.67764964724608,15.525524323036809
325,2018-01-01,36.79505128190922,15.686553703410036
326,2018-01-02,36.96452518433726,15.704432922420786
327,2018-01-03,37.21594171648041,15.953231107284006
328,2018-01-04,37.4856629940503,16.315091171556862
329,2018-01-05,37.80285233137629,16.589147598123546
330,2018-01-06,38.209701049660055,16.896211743152083
331,2018-01-07,38.59765028625909,16.997834380057046
332,2018-01-08,39.02654361211196,17.202594833723612
333,2018-01-09,39.44027898021256,17.350801396265705
334,2018-01-10,39.84401301524411,17.379514817493394
335,2018-01-11,40.23973171860248,17.359835987111254
336,2018-01-12,40.637298782084486,17.513203137680378
337,2018-01-13,41.045000067602224,17.66211154511805
338,2018-01-14,41.42350248036336,17.83652328088124
339,2018-01-15,41.79217876712789,17.945306840644488
340,2018-01-16,42.10497099360965,18.43937149344724
341,2018-01-17,42.38363657105518,18.81314753387189
342,2018-01-18,42.69104877814368,18.986960549079864
343,2018-01-19,43.09157667454991,19.26271238805779
344,2018-01-20,43.43634431283564,19.53780343139986
345,2018-01-21,43.73848531002762,19.88288291479204
346,2018-01-22,44.01650447588477,20.319353556011308
347,2018-01-23,44.27559606510111,20.469923499305064
348,2018-01-24,44.54044699350133,20.84147527042761
349,2018-01-25,44.89363109418298,21.341301004945187
350,2018-01-26,45.15081237995761,21.507845784084093
351,2018-01-27,45.40928841111036,21.577280874777287
352,2018-01-28,45.64070437664405,21.92161503810352
353,2018-01-29,45.9258533606326,22.19651112262577
354,2018-01-30,46.15873526282129,22.1339641870751
355,2018-01-31,46.44283312211292,22.11152363011431
356,2018-02-01,46.67768891870682,22.19719559959176
357,2018-02-02,46.86476055473798,22.505213976085365
358,2018-02-03,47.06552623723187,22.604004032889428
359,2018-02-04,47.2599502576923,22.364944506273925
360,2018-02-05,47.41725387186761,22.42246492628606
361,2018-02-06,47.653983729891614,22.82460477381876
362,2018-02-07,47.82571657586319,23.117773724678493
363,2018-02-08,48.003642443847305,23.16309388308599
364,2018-02-09,48.184766251211606,23.632984743119444
365,2018-02-10,48.36623880516552,24.04909890501339
366,2018-02-11,48.53991642118982,24.228212632270427
367,2018-02-12,48.81919913009526,24.109322951957868
368,2018-02-13,48.99975609833845,24.109150463269227
369,2018-02-14,49.193922832251,24.10553034922704
370,2018-02-15,49.40386611390313,24.664616661224724
371,2018-02-16,49.617906085760346,24.57803409508887
372,2018-02-17,49.84861365752794,24.77600119067128
373,2018-02-18,50.07551124876921,25.025895840690065
374,2018-02-19,50.40651226649798,25.43969587737664
375,2018-02-20,50.64939105704377,25.72023291003029
376,2018-02-21,50.87770061097755,25.80520750672235
377,2018-02-22,51.09134106610375,25.46525470102007
378,2018-02-23,51.30347068005835,25.50685370659272
379,2018-02-24,51.50935434971671,25.50730679334399
380,2018-02-25,51.81572796343647,25.80578525764505
381,2018-02-26,52.03070871563145,25.74919395843812
382,2018-02-27,52.25401481614919,25.71227842678164
383,2018-02-28,52.47599972318141,25.713047057876324
384,2018-03-01,52.69364052190162,25.926762959408247
385,2018-03-02,52.93536753623335,25.88591744440386
386,2018-03-03,53.28018806317737,25.9495341617309
387,2018-03-04,53.51755873977739,25.905628165206203
388,2018-03-05,53.75868123935404,26.19715107254956
389,2018-03-06,53.987831709253065,26.31513386700717
390,2018-03-07,54.20272226011945,26.875301283077498
391,2018-03-08,54.40124096679313,27.07837215718732
392,2018-03-09,54.68990469865196,27.42897044775137
393,2018-03-10,54.87697494357948,27.73756173137005
394,2018-03-11,55.0662739588949,28.03624252337504
395,2018-03-12,55.25907771030799,28.04042448388621
396,2018-03-13,55.44554282190083,28.037670912652786
397,2018-03-14,55.6187077009492,27.82041855443654
398,2018-03-15,55.783094510559096,27.99714471405747
399,2018-03-16,56.057908101699006,28.06251452961276
400,2018-03-17,56.21739882977754,27.880896543118425
401,2018-03-18,56.37041049945674,27.59986896385594
402,2018-03-19,56.534814792887374,27.699220681707985
403,2018-03-20,56.70643481760489,27.912760625745264
404,2018-03-21,56.886303438556034,28.19260223199429
405,2018-03-22,57.17413129071284,28.1091119143924
406,2018-03-23,57.34686867727728,28.002561991708124
407,2018-03-24,57.51553716326816,28.0843740290672
408,2018-03-25,57.6926136685122,28.12884889254305
409,2018-03-26,57.855891081801786,28.095715255479064
410,2018-03-27,58.01324537915195,27.846014971885563
411,2018-03-28,58.287016478224935,27.651879540505405
412,2018-03-29,58.431518251671946,27.51482404502932
413,2018-03-30,58.56419846180359,27.530265287590325
414,2018-03-31,58.69775695771831,27.543494917406377
415,2018-04-01,58.82648154273995,27.85884010680713
416,2018-04-02,58.95878294367024,27.91659654608584
417,2018-04-03,59.0985470782528,28.16178494508192
418,2018-04-04,59.34864738868237,28.2476617424601
419,2018-04-05,59.4766048096626,28.584545463812752
420,2018-04-06,59.60171324986543,28.775505401676668
421,2018-04-07,59.73204259545639,28.92772430009061
422,2018-04-08,59.865181606008605,28.833204771456423
423,2018-04-09,59.99508107640867,29.18033556321506
424,2018-04-10,60.24248698944282,29.566403101757416
425,2018-04-11,60.371739486336764,29.980073102230527
426,2018-04-12,60.511789337945146,29.660347781415133
427,2018-04-13,60.6642250044405,29.738881251165044
428,2018-04-14,60.81792421053979,29.841197496257383
429,2018-04-15,60.97582986695158,30.074902261074296
430,2018-04-16,61.24888687029519,30.506456048884303
431,2018-04-17,61.40130248663649,30.762785093086688
432,2018-04-18,61.55525285555769,31.1514437528126
433,2018-04-19,61.71423679124481,31.259631733189817
434,2018-04-20,61.88163087960508,31.600424319025645
435,2018-04-21,62.05703792556819,32.182967631935945
436,2018-04-22,62.23500903134212,32.78873440741598
437,2018-04-23,62.53992466774298,32.77660646780232
438,2018-04-24,62.73183804588637,32.90985692630581
439,2018-04-25,62.91806014908352,33.1010222358709
440,2018-04-26,63.10323635937677,33.4068367090091
441,2018-04-27,63.2955860840954,33.18100198994638
442,2018-04-28,63.48721023979969,32.78439199280979
443,2018-04-29,63.80469827498848,32.38520023137858
444,2018-04-30,63.99234198831769,31.84148317729255
445,2018-05-01,64.1722494806382,31.55811025649194
446,2018-05-02,64.35515691766052,31.527535418864904
447,2018-05-03,64.54465864592697,31.785403682867525
448,2018-05-04,64.73979869479655,32.156096936222866
449,2018-05-05,64.9387225714563,32.49539375646796
450,2018-05-06,65.26042551157936,32.660474870057215
451,2018-05-07,65.44964701470347,33.063197371612134
452,2018-05-08,65.63444960801385,33.22816940720167
453,2018-05-09,65.81848539424358,33.126213798981574
454,2018-05-10,66.00318805992417,32.72915994473642
455,2018-05-11,66.17383573529642,32.61671842165522
456,2018-05-12,66.46633221041692,32.511980587104084
457,2018-05-13,66.63762440095854,32.63698189678291
458,2018-05-14,66.80724636879522,32.835719362089804
459,2018-05-15,66.97578817106395,33.0390381335291
460,2018-05-16,67.13791297946078,33.2019789298115
461,2018-05-17,67.29751405869911,33.38323879777397
462,2018-05-18,67.58386405821712,33.50565099890585
463,2018-05-19,67.7435500114727,34.062385733490125
464,2018-05-20,67.9095598429011,34.097050521711
465,2018-05-21,68.07572878821487,34.13034683839829
466,2018-05-22,68.23667768603092,34.0212001943348
467,2018-05-23,68.38694028317042,34.175183062324045
468,2018-05-24,68.5305001303929,34.4065922766835
469,2018-05-25,68.81109171509964,34.5199468438374
470,2018-05-26,68.95548145075196,34.17721615775606
471,2018-05-27,69.09810380221923,34.62422144907183
472,2018-05-28,68.80789370864686,35.25575665262891
473,2018-05-29,69.10860593663476,35.77194523146381
474,2018-05-31,69.39575322208843,36.52532351511836
475,2018-06-01,69.66027488192853,36.94159639965518
476,2018-06-02,69.94905330360695,39.05529212564942
477,2018-06-03,70.09968568905427,41.20161552257145
478,2018-06-04,70.24780075124814,43.74969145791072
479,2018-06-05,70.39398367335995,43.802892243682486
480,2018-06-06,70.54310954529664,43.91956919659331
481,2018-06-07,70.69351310931805,44.05535663855704
482,2018-06-08,70.84210520971705,45.5367115296614
483,2018-06-09,71.12432131962429,44.54539234944593
484,2018-06-10,71.12432131962426,43.18628159960282
485,2018-06-11,71.12432131962434,40.96182607230498
486,2018-06-12,71.12432131962434,40.972382940401154
487,2018-06-13,71.12432131962434,40.46842399989119
488,2018-06-14,71.12432131962434,40.12432154408166
489,2018-06-15,71.12432131962434,39.03852112090124
490,2018-06-16,71.12432131962434,38.81551827271677
491,2018-06-17,71.12432131962434,38.81044392353479
492,2018-06-18,71.12432131962434,39.16650505584708
493,2018-06-19,71.12432131962434,39.81503815730922
494,2018-06-20,71.12432131962434,40.52785553418334
495,2018-06-21,71.12432131962434,41.0058210453638
496,2018-06-22,71.12432131962434,41.66205078338784
497,2018-06-23,71.12432131962434,42.31484152734548
498,2018-06-24,71.12432131962434,43.014015013714
499,2018-06-25,71.12432131962434,43.32778262050915
500,2018-06-26,71.12432131962434,43.547476658568506
501,2018-06-27,71.12432131962434,44.20094904245889
502,2018-06-28,71.12432131962434,44.9008030234871
503,2018-06-29,71.12432131962434,44.54895783739234
504,2018-06-30,71.12432131962434,43.67079537211579
505,2018-07-01,71.12432131962434,42.8830544342933
506,2018-07-02,71.12432131962434,42.32581823344781
507,2018-07-03,71.12432131962434,41.90195749622727
508,2018-07-04,71.12432131962434,41.38183697180841
509,2018-07-05,71.12432131962434,40.77351406649883
510,2018-07-06,71.12432131962434,40.536684778098845
511,2018-07-07,71.12432131962434,40.46203828638253
512,2018-07-08,71.12432131962434,40.7913816001876
513,2018-07-09,71.12432131962434,41.42195384268773
514,2018-07-10,71.12432131962434,41.99574878926104
515,2018-07-11,71.12432131962434,42.31250807094244
516,2018-07-12,71.12432131962434,42.59490805907579
517,2018-07-13,71.12432131962434,43.0454261368299
518,2018-07-14,71.12432131962434,43.50759230485082
519,2018-07-15,71.12432131962434,43.52002833365098
520,2018-07-16,71.12432131962434,42.95825394490067
521,2018-07-17,71.12432131962434,42.11152544805183
522,2018-07-18,71.12432131962434,41.59668735109152
523,2018-07-19,71.12432131962434,41.02710558272246
524,2018-07-20,71.12432131962434,41.05381154884355
525,2018-07-21,71.12432131962434,41.56720916072899
526,2018-07-22,71.12432131962434,42.5113482674764
527,2018-07-23,71.42021274384541,43.324620970455285
528,2018-07-24,71.77731380756461,44.75418427382557
529,2018-07-25,71.95349448691044,44.754184273825565
530,2018-07-26,72.16935497037116,46.32747207665002
531,2018-07-27,72.38586303528224,47.22565328915113
532,2018-07-28,72.60302062438812,47.508155773407225
533,2018-07-29,72.82082968626126,45.74614002726262
534,2018-07-30,73.03929217532006,45.837965233036535
535,2018-07-31,73.12146137901733,46.06400684374773
536,2018-08-01,73.12146137901733,46.53611578356797
537,2018-08-02,73.12146137901733,46.75314143649277
538,2018-08-03,73.12146137901733,46.53481721667595
539,2018-08-04,73.12146137901733,46.81138055472137
540,2018-08-05,73.12146137901733,48.95074378610127
541,2018-08-06,73.12146137901733,49.87618019124008
542,2018-08-07,73.12146137901733,50.95695544054958
543,2018-08-08,73.12146137901733,51.129695168124144
544,2018-08-09,73.12146137901733,50.94276889438012
545,2018-08-10,73.12146137901733,51.01353041901853
546,2018-08-11,73.12146137901733,51.0012687978417
547,2018-08-12,73.12146137901733,51.089733601527975
548,2018-08-13,73.12146137901733,50.78206191311975
549,2018-08-14,73.12146137901733,51.47570677036022
550,2018-08-15,73.12146137901733,52.14554226871409
551,2018-08-16,73.12146137901733,52.71177915455438
552,2018-08-17,73.12146137901733,53.290781774099024
553,2018-08-18,73.12146137901733,53.80810807086488
554,2018-08-19,73.12146137901733,54.28749943566243
555,2018-08-20,73.12146137901733,54.90109885786693
